symbol,direction,t_entry,entry,sl0,tp,qty,sl_init,t_exit,exit,reason,pnl,r,mfe_pct,mae_pct,mfe_r,mae_r,duration_m5
ETHUSDT,-1,1643280300,2419.0140779999997,2461.5593640050743,2151.0,0.6106148463995641,2499.3418545007903,1643284800,2462.297831814276,stop,-28.069033524022604,-0.28613063480116147,0.0011509143437071314,0.018882040586454315,0.03465897005094221,0.5686192745488331,16
ETHUSDT,1,1643366700,2405.831533,2428.651699082853,2720.06,1.0048144241781978,2357.1568856570048,1643367300,2390.422658,stop,-18.13369982658697,-0.18538208071524093,0.0011715146972429574,0.0081100994530858,0.05790420997073043,0.4008561759576416,3
ETHUSDT,1,1648388400,3143.012621,3133.1550804866292,3195.0,1.2734212300271004,3104.6762731429308,1648413300,3194.0415000000003,tp,60.54290127365294,0.6200838354596102,0.03722141559927263,0.001193956707308951,3.051604692136267,0.09788676307901524,84
ETHUSDT,-1,1652169600,2371.48834,2424.9499133296185,2197.38,0.4359404155311443,2484.166660245705,1652186100,2425.6773983036173,stop,-24.773403728050717,-0.2521669622681945,0.0029510328522214446,0.026747616224838868,0.062109019594360326,0.562944671713972,56
ETHUSDT,-1,1662201300,1552.814016,1564.1901273959875,1471.92,4.30702241083064,1564.1901273959875,1662212700,1564.6593844342062,stop,-58.40313260113311,-0.5959847935924687,0.006803143126704002,0.008163233889820822,0.9286139729368473,1.1142633505216049,39
ETHUSDT,-1,1664984700,1327.361672,1337.763296813633,1260.48,2.3278662110859223,1348.2843310581843,1664986200,1338.164625802677,stop,-28.560574869052513,-0.2931987094075682,0.0015532104350230507,0.009468653694861294,0.09853776206297166,0.6007041440119303,6
ETHUSDT,1,1669484700,1214.024098,1201.7053387191788,1238.0,2.429973779249031,1194.039376926886,1669502400,1201.344827117563,stop,-34.038401519704585,-0.3504608280497012,0.0,0.010785698588332329,0.0,0.6552054418020288,60
ETHUSDT,1,1672931100,1250.9251649999999,1245.8013519086505,1275.0,7.489490873513613,1238.0024825365465,1672986600,1245.427611503078,stop,-51.456902977029095,-0.5316657391705776,0.006439102214399963,0.004720638104678226,0.6233098292695811,0.4569612397967902,186
ETHUSDT,1,1673427000,1333.29987,1324.9367647056,1348.7,8.91795840004797,1322.5048271187661,1673451300,1324.5392836761882,stop,-91.16291884935963,-0.9469529645041339,0.003150176561556212,0.010335161886725506,0.3890795104947137,1.2764997926923427,82
ETHUSDT,-1,1692896100,1651.30446,1660.0075240303495,1575.0,2.67895462788829,1669.1020951596988,1692920700,1660.5055262875585,stop,-29.528942891760032,-0.3096636626470536,0.011896328312466363,0.008523891469414457,1.1037679907318925,0.7908657455723622,83
ETHUSDT,1,1693926300,1633.529912,1630.4470793722874,1651.97,3.336028106685277,1619.2820067539883,1693944000,1629.9579452484757,stop,-17.90407944891428,-0.18833944289857263,0.00885817143212498,0.0021241802641689383,1.0155940645415618,0.2435383967037073,60
ETHUSDT,1,1699035600,1807.482082,1830.3736874781478,1876.26,5.126021719648952,1788.9718631365154,1699155900,1875.697122,tp,339.28774551833743,3.5758243555062776,0.04012096093354247,0.00030544258529470035,3.917723422658019,0.029825795365879097,402
ETHUSDT,-1,1699935000,2054.803374,2061.4591386062057,2011.5,2.9990990441921075,2087.5721021869463,1699938900,2062.0775763477873,stop,-28.60686685629097,-0.2910850496260104,0.002960562590549978,0.003273610548393096,0.1856457157963079,0.20527577273138586,14
ETHUSDT,1,1714660200,2974.5921099999996,2973.7853325625447,3365.69,0.9398034644829961,2922.4585541984125,1714669500,2972.893196962776,stop,-4.670851371282926,-0.04766632430529265,0.008501296670218263,0.0017522099861952114,0.48505975875197566,0.09997610789941185,32
ETHUSDT,1,1717767900,3818.5352169999996,3820.885257250067,3892.06,1.780815220007735,3791.0354845453994,1717768500,3818.224189,stop,-8.033694956206013,-0.08202344660529542,0.0013106551899061132,0.0010122250497499013,0.18199387969547687,0.14055471290059735,3
ETHUSDT,1,1719568200,3442.872552,3423.6851280335345,3487.98,1.9751458146997725,3393.3250469374943,1719584100,3422.6580224951244,stop,-47.38487653662871,-0.4841933270016917,0.009331582135196095,0.006352994968487528,0.6484170688205303,0.4414460823487886,54
ETHUSDT,-1,1731678000,3084.394404,3118.68567673818,3016.11,0.8064949686372066,3205.151138108613,1731710400,3119.6212824412014,stop,-31.162229313676942,-0.31997459482458845,0.02201223161083135,0.012513184419588793,0.5622411412595303,0.3196144404276902,109
ETHUSDT,1,1731961200,3150.154763,3118.384923967681,3222.69,0.47179711868804014,3047.273596128451,1731973500,3221.7231930000003,tp,32.11235054987687,0.3307889052676701,0.024711559544415944,0.003680696306157977,0.756651964272458,0.11270053939489788,42
ETHUSDT,1,1732575600,3455.426317,3403.634313400652,3549.91,0.30531914898280244,3295.9224011393126,1732579200,3402.6132231066317,stop,-17.27648882051369,-0.17737813938639876,0.005352069847073561,0.016677049866897727,0.11594500925076191,0.36128465366537627,13
ETHUSDT,-1,1733655900,3960.471502,3969.997090924607,3615.0,1.5174884144798875,3992.5068157078604,1733658900,3976.7026530000003,stop,-31.255096999331194,-0.3214670687023213,0.0005381940001142136,0.005799435241082106,0.06653601146027552,0.7169743430470733,11
ETHUSDT,-1,1734459600,3966.50969,3949.34962637326,3822.37,1.2322920143520937,4005.832302949324,1734495900,3823.5167109999998,tp,170.9293331010674,1.7637238992511328,0.0380535286174984,0.000302611135181715,3.838495936028432,0.030524675497710096,122
ETHUSDT,1,1747680000,2498.389292,2492.738236583069,2648.68,0.6278184435255313,2419.8449467439013,1747740000,2491.990415112094,stop,-5.740511759252779,-0.05820651822231263,0.035867391958066465,0.007920820051289242,1.1408931821612254,0.25195056290145107,201
ETHUSDT,1,1747826100,2539.8117150000003,2519.91999676981,2615.46,1.339744271233332,2503.0264216527476,1747848000,2519.164020770779,stop,-31.390383625945514,-0.3184714426865496,0.029599944183263796,0.01678144673019599,2.043704920070024,1.1586618216593179,74
ETHUSDT,1,1752593700,3009.00243,2989.8423115379364,3083.0,0.9006115470858748,2954.4551234853907,1752601200,3082.0751,tp,62.79295826165328,0.639101926506915,0.026546196574523905,0.0006854198519208073,1.46437239717064,0.03780993291479153,26
ETHUSDT,1,1767198000,2989.656628,2960.367189208431,3056.0,1.687976995825151,2960.367189208431,1767199200,2959.479079051668,stop,-56.46211073537186,-0.571017659731304,0.000599858854426153,0.010725856507960162,0.06122930564705237,1.0948187921316541,5
