symbol,direction,t_entry,entry,sl0,tp,qty,sl_init,t_exit,exit,reason,pnl,r,mfe_pct,mae_pct,mfe_r,mae_r,duration_m5
SOLUSDT,-1,1611187800,3.67309774,3.606684150057388,3.2802,1659.8393980656422,3.733344532621346,1611240000,3.2811840599999997,tp,644.1651217006016,6.441651217006016,0.1086542663032975,0.0055545105097038775,6.624381525309585,0.33864474957578,175
SOLUSDT,1,1627642200,31.328395699999998,30.623672645296313,33.092,151.04039878723935,30.623672645296313,1627646400,30.614485543502724,stop,-112.97500735238583,-1.0613796954545551,0.004647678144591434,0.02372913401371514,0.20661208545422793,1.05487637312018,15
SOLUSDT,-1,1648611900,109.88702400000001,109.90631992742011,97.56,38.978326371698444,112.58883064349786,1648612500,110.70320099999999,stop,-36.54224426452403,-0.3469906427264765,0.0007009380834629631,0.008399317466273282,0.0285083317066283,0.341614379482418,3
SOLUSDT,1,1654440300,39.221763,38.84929387516726,45.66,112.08943104453391,38.285488475962666,1654470300,38.83763908700471,stop,-47.868529540427254,-0.45612325571096574,0.0254510996866713,0.01610746054429015,1.0661798162524692,0.6747625656583663,101
SOLUSDT,1,1661794200,31.649492,31.41354603999958,36.51,98.34801139026284,30.587266217000835,1661801100,31.404121976187582,stop,-27.542312546772617,-0.26364405381745465,0.005387385048707944,0.007882970127924962,0.16051954558905285,0.23487661850531114,24
SOLUSDT,1,1662300900,31.629486,31.58860492962553,32.95,257.08509440070833,31.224202408888473,1662355200,31.579128348146643,stop,-21.883697603165487,-0.21003167069108794,0.02752223036441376,0.004093838262183584,2.147913261458568,0.3194948002826194,182
SOLUSDT,1,1662476400,32.949881999999995,32.10356335797912,33.58,122.85388521711022,32.10356335797912,1662479400,33.569926,tp,71.68009513437585,0.6894071294551671,0.028228264975273885,0.0027278398144186316,1.0990163205894081,0.10620349775750151,11
SOLUSDT,-1,1687972200,16.1571514,16.440966216850544,15.744,271.2185370004758,16.543151322472458,1687980600,15.748723199999999,tp,106.01389332683512,1.0126426100458399,0.04234356558669118,0.010388502022701801,1.7724133093545271,0.4348410199796759,29
SOLUSDT,1,1689113400,21.986594,21.787246086922057,22.468,169.77459969195758,21.363706516357446,1689165000,22.4612596,tp,76.43579812388442,0.7227939111686524,0.04877544925785235,0.0065309797415643465,1.7216688858936915,0.23052959606811124,173
SOLUSDT,1,1694130000,19.8539544,19.72673581858936,20.6,273.5561176528227,19.46458335582922,1694161200,19.720817797843786,stop,-42.37458857503248,-0.39782805933839915,0.02145897947665287,0.007401769795542519,1.0941892222810916,0.37741481345372907,105
SOLUSDT,-1,1696501200,23.0280895,23.27944940157975,22.431,224.71121957334844,23.500211388197062,1696503300,23.286433236400224,stop,-63.7768021640598,-0.6011513784905907,0.002783101047093006,0.011894625474683842,0.13574778378682312,0.5801690344118724,8
SOLUSDT,1,1697555400,23.922174499999997,23.67409357376726,25.048,327.43738244193463,23.600118061373617,1697636400,23.66699134569513,stop,-92.12686363227199,-0.8736269851335083,0.021353639904265514,0.011544707192065514,1.586136585806986,0.8575344780496335,271
SOLUSDT,1,1729850400,173.19194199999998,172.8581468887638,179.3,30.904892629546225,169.8095633624462,1729871100,172.80628944469717,stop,-17.79972181998973,-0.17028004381376327,0.025220907794890477,0.0051500202012861075,1.291416032345539,0.26370258790572454,70
SOLUSDT,-1,1740287400,170.588808,172.38735706970175,163.64,48.01880037463988,172.76199955401023,1740295800,172.43907327682265,stop,-97.90700201255689,-0.9382194624134397,0.0019861091942209963,0.01220005007596974,0.15590342203143184,0.9576661551806259,29
SOLUSDT,1,1740885000,143.733107,141.95548754423052,151.15,19.532666317108465,138.44069173474765,1740921300,141.91290089796726,stop,-38.622163905766776,-0.3736122936835213,0.009509938444453195,0.014701602463794131,0.2582739508319422,0.39927082326167984,122
SOLUSDT,-1,1747138200,173.178031,175.0293559641581,166.12,55.629758007137546,175.0293559641581,1747139400,175.08186477094733,stop,-116.56529951254689,-1.1318254516025714,0.002067415814422853,0.013638964401899151,0.1933917636998043,1.2758262572633279,5
SOLUSDT,-1,1749290400,151.364577,150.32706324655518,141.43,64.51243745634319,152.94292546687458,1749293700,151.825534,stop,-40.49520282286217,-0.3977015052277961,0.0014176170161661493,0.004396160668423789,0.13595033321437078,0.42159447927089316,12
SOLUSDT,1,1752856800,178.673586,175.55226843535158,185.0,13.231421631420517,171.0086383057555,1752869100,175.49960275482098,stop,-44.57372870305577,-0.439504434129895,0.0023865530968858154,0.017649984368702323,0.0556316907837718,0.41142955252884206,42
SOLUSDT,1,1753055100,181.22435099999998,178.7151990123471,185.0,22.309558192306113,176.6983798190411,1753057800,178.6615844526434,stop,-61.59008234231221,-0.6099693748537378,0.0028453626521748434,0.014315686527137786,0.11393112757089566,0.5732142111100096,10
SOLUSDT,1,1753693200,192.587759,188.77546865328839,195.32,23.57533610199972,188.33091548435794,1753712100,188.7188360126924,stop,-96.15534690296275,-0.9581375494723575,0.004684830462147927,0.022471620327645093,0.2119507087081444,1.0166591710729724,64
SOLUSDT,-1,1763232900,142.177334,142.65851463352953,135.67,27.550894584750072,145.78501950872635,1763286600,142.7013121879196,stop,-18.75283167289448,-0.188669838786267,0.03444525130848213,0.006981886437679199,1.3574725369365548,0.2751531411479475,180
SOLUSDT,1,1764087600,135.490635,134.43806627320097,139.78,22.609255544568125,131.10272250842945,1764098100,134.397734853319,stop,-28.065745018392807,-0.28289961399298735,0.018077743897207364,0.008492358161875867,0.5582073490994598,0.2622283380104858,36
SOLUSDT,1,1780114500,82.70480400000001,81.92833423466801,86.1,127.4058331642044,81.92833423466801,1780115400,81.90375573439762,stop,-113.59287156821969,-1.148252016065421,0.0,0.010093778832968461,0.0,1.0751275030561787,4
SOLUSDT,1,1780219200,82.82484,82.58469565887461,84.82,211.77011632870506,82.3630616794391,1780221600,82.55992025017694,stop,-75.36503869224512,-0.7706757812458134,0.00235629794153543,0.0030768547213613877,0.4226270297032385,0.5518665313054582,9
